"sales_key","order_id","customer_key","product_key","order_date_key","quantity","unit_price","discount_rate","gross_sales","discount_amount","net_revenue"
12342,"ORD0012342",2217,937,20240313,5,7.27,0.00,36.35,0.00,36.35
12343,"ORD0012343",3195,418,20240624,2,55.17,0.00,110.34,0.00,110.34
12344,"ORD0012344",6284,87,20240707,5,81.03,0.15,405.15,60.77,344.38
12345,"ORD0012345",1923,277,20251116,1,674.35,0.00,674.35,0.00,674.35
12346,"ORD0012346",3165,86,20250616,4,136.45,0.00,545.80,0.00,545.80
12347,"ORD0012347",6204,685,20231015,1,13.76,0.00,13.76,0.00,13.76
12348,"ORD0012348",3255,103,20250814,1,35.10,0.00,35.10,0.00,35.10
12349,"ORD0012349",1836,653,20250802,4,155.22,0.00,620.88,0.00,620.88
12350,"ORD0012350",750,871,20240201,2,76.58,0.20,153.16,30.63,122.53
12351,"ORD0012351",8001,854,20240701,3,553.71,0.05,1661.13,83.06,1578.07
12352,"ORD0012352",9561,104,20230618,1,658.46,0.05,658.46,32.92,625.54
12353,"ORD0012353",6512,55,20250419,2,148.79,0.00,297.58,0.00,297.58
12354,"ORD0012354",772,183,20240302,5,251.65,0.05,1258.25,62.91,1195.34
12355,"ORD0012355",8513,24,20231109,1,3.43,0.05,3.43,0.17,3.26
12356,"ORD0012356",42,836,20230716,1,15.30,0.00,15.30,0.00,15.30
12357,"ORD0012357",1183,665,20250929,4,77.25,0.15,309.00,46.35,262.65
12358,"ORD0012358",4017,167,20230620,2,53.33,0.00,106.66,0.00,106.66
12359,"ORD0012359",2263,186,20231119,1,178.23,0.00,178.23,0.00,178.23
12360,"ORD0012360",992,575,20250217,2,16.41,0.00,32.82,0.00,32.82
12361,"ORD0012361",6231,185,20240113,8,73.71,0.05,589.68,29.48,560.20
12362,"ORD0012362",90,161,20231217,2,347.06,0.00,694.12,0.00,694.12
12363,"ORD0012363",2980,200,20250502,10,42.99,0.00,429.90,0.00,429.90
12364,"ORD0012364",7157,320,20250131,3,446.45,0.00,1339.35,0.00,1339.35
12365,"ORD0012365",2335,36,20230923,5,191.01,0.15,955.05,143.26,811.79
12366,"ORD0012366",9903,134,20230424,1,29.06,0.00,29.06,0.00,29.06
12367,"ORD0012367",2355,220,20240421,3,234.43,0.00,703.29,0.00,703.29
12368,"ORD0012368",5101,366,20251218,3,808.17,0.05,2424.51,121.23,2303.28
12369,"ORD0012369",5828,305,20250609,2,312.35,0.00,624.70,0.00,624.70
12370,"ORD0012370",3762,353,20230712,3,138.87,0.10,416.61,41.66,374.95
12371,"ORD0012371",8781,880,20240406,1,81.50,0.00,81.50,0.00,81.50
12372,"ORD0012372",7618,400,20231014,1,865.70,0.00,865.70,0.00,865.70
12373,"ORD0012373",3210,973,20230422,1,1333.18,0.05,1333.18,66.66,1266.52
12374,"ORD0012374",6789,404,20240716,2,87.16,0.05,174.32,8.72,165.60
12375,"ORD0012375",489,725,20250114,2,8.77,0.15,17.54,2.63,14.91
12376,"ORD0012376",1013,178,20240228,3,67.82,0.10,203.46,20.35,183.11
12377,"ORD0012377",2319,811,20241206,10,294.98,0.20,2949.80,589.96,2359.84
12378,"ORD0012378",6545,469,20240905,4,17.27,0.15,69.08,10.36,58.72
12379,"ORD0012379",2834,141,20250104,1,43.49,0.10,43.49,4.35,39.14
12380,"ORD0012380",3983,692,20250629,3,445.94,0.00,1337.82,0.00,1337.82
12381,"ORD0012381",2639,538,20231228,3,39.75,0.10,119.25,11.93,107.32
12382,"ORD0012382",8368,584,20231125,5,370.72,0.00,1853.60,0.00,1853.60
12383,"ORD0012383",9183,445,20250918,1,91.59,0.15,91.59,13.74,77.85
12384,"ORD0012384",787,317,20231130,5,111.07,0.00,555.35,0.00,555.35
12385,"ORD0012385",8326,146,20250217,1,11.07,0.00,11.07,0.00,11.07
12386,"ORD0012386",8977,454,20240103,1,7.41,0.00,7.41,0.00,7.41
12387,"ORD0012387",812,295,20250204,5,7.24,0.05,36.20,1.81,34.39
12388,"ORD0012388",8259,487,20240921,3,287.00,0.00,861.00,0.00,861.00
12389,"ORD0012389",7160,640,20250208,2,95.97,0.00,191.94,0.00,191.94
12390,"ORD0012390",4302,447,20250530,3,18.66,0.05,55.98,2.80,53.18
12391,"ORD0012391",5783,205,20241019,1,240.52,0.00,240.52,0.00,240.52
12392,"ORD0012392",7205,152,20241130,4,334.23,0.10,1336.92,133.69,1203.23
12393,"ORD0012393",643,76,20250126,1,25.01,0.00,25.01,0.00,25.01
12394,"ORD0012394",9398,976,20240526,1,119.27,0.00,119.27,0.00,119.27
12395,"ORD0012395",7867,286,20240613,1,67.54,0.00,67.54,0.00,67.54
12396,"ORD0012396",3182,672,20250809,5,65.59,0.05,327.95,16.40,311.55
12397,"ORD0012397",3982,80,20240422,1,42.76,0.10,42.76,4.28,38.48
12398,"ORD0012398",4859,989,20250409,8,1311.33,0.00,10490.64,0.00,10490.64
12399,"ORD0012399",2292,390,20240301,8,169.40,0.10,1355.20,135.52,1219.68
12400,"ORD0012400",1573,612,20240326,1,158.30,0.00,158.30,0.00,158.30
12401,"ORD0012401",6016,608,20240812,1,87.07,0.00,87.07,0.00,87.07
12402,"ORD0012402",7036,59,20250215,2,34.91,0.00,69.82,0.00,69.82
12403,"ORD0012403",4635,832,20250619,1,73.08,0.00,73.08,0.00,73.08
12404,"ORD0012404",9348,578,20240712,8,1028.34,0.00,8226.72,0.00,8226.72
12405,"ORD0012405",8326,474,20240823,1,31.81,0.00,31.81,0.00,31.81
12406,"ORD0012406",3453,765,20251124,2,329.93,0.00,659.86,0.00,659.86
12407,"ORD0012407",1573,272,20250227,2,176.70,0.00,353.40,0.00,353.40
12408,"ORD0012408",9301,502,20240402,1,416.49,0.00,416.49,0.00,416.49
12409,"ORD0012409",8636,684,20240324,1,20.78,0.10,20.78,2.08,18.70
12410,"ORD0012410",8863,682,20251118,6,1454.90,0.05,8729.40,436.47,8292.93
12411,"ORD0012411",5054,137,20231112,1,30.25,0.00,30.25,0.00,30.25
12412,"ORD0012412",2408,131,20250430,4,243.30,0.00,973.20,0.00,973.20
12413,"ORD0012413",6455,456,20250214,1,155.82,0.10,155.82,15.58,140.24
12414,"ORD0012414",7886,778,20250416,1,1731.55,0.00,1731.55,0.00,1731.55
12415,"ORD0012415",6882,742,20250426,1,82.87,0.10,82.87,8.29,74.58
12416,"ORD0012416",3469,51,20230412,2,26.40,0.10,52.80,5.28,47.52
12417,"ORD0012417",7148,287,20250713,1,16.96,0.10,16.96,1.70,15.26
12418,"ORD0012418",9109,928,20250527,4,867.91,0.15,3471.64,520.75,2950.89
12419,"ORD0012419",4216,586,20250704,4,110.34,0.00,441.36,0.00,441.36
12420,"ORD0012420",4436,167,20240121,3,53.33,0.00,159.99,0.00,159.99
12421,"ORD0012421",9352,273,20250318,1,48.41,0.00,48.41,0.00,48.41
12422,"ORD0012422",2819,288,20250305,3,100.18,0.10,300.54,30.05,270.49
12423,"ORD0012423",867,918,20231214,2,227.72,0.05,455.44,22.77,432.67
12424,"ORD0012424",2806,711,20251116,2,22.23,0.00,44.46,0.00,44.46
12425,"ORD0012425",3297,316,20240206,5,383.31,0.00,1916.55,0.00,1916.55
12426,"ORD0012426",6954,405,20251225,1,15.30,0.00,15.30,0.00,15.30
12427,"ORD0012427",3701,493,20250930,1,337.95,0.00,337.95,0.00,337.95
12428,"ORD0012428",9494,513,20241021,1,1355.81,0.00,1355.81,0.00,1355.81
12429,"ORD0012429",2276,93,20250831,3,574.19,0.00,1722.57,0.00,1722.57
12430,"ORD0012430",4550,943,20251105,1,161.91,0.00,161.91,0.00,161.91
12431,"ORD0012431",8511,213,20240228,4,646.74,0.00,2586.96,0.00,2586.96
12432,"ORD0012432",447,957,20230504,1,129.94,0.15,129.94,19.49,110.45
12433,"ORD0012433",9190,366,20240401,1,808.17,0.05,808.17,40.41,767.76
12434,"ORD0012434",7662,628,20250829,2,51.86,0.05,103.72,5.19,98.53
12435,"ORD0012435",474,635,20250107,3,123.54,0.00,370.62,0.00,370.62
12436,"ORD0012436",1099,479,20250213,5,593.16,0.00,2965.80,0.00,2965.80
12437,"ORD0012437",2620,415,20250327,2,334.51,0.00,669.02,0.00,669.02
12438,"ORD0012438",4814,429,20250323,1,163.92,0.00,163.92,0.00,163.92
12439,"ORD0012439",3887,676,20240612,1,901.07,0.00,901.07,0.00,901.07
12440,"ORD0012440",7827,387,20230906,1,125.16,0.00,125.16,0.00,125.16
12441,"ORD0012441",9751,452,20250505,1,99.89,0.10,99.89,9.99,89.90
12442,"ORD0012442",3265,988,20231119,1,61.06,0.05,61.06,3.05,58.01
12443,"ORD0012443",246,96,20240607,1,140.41,0.00,140.41,0.00,140.41
12444,"ORD0012444",3574,720,20250107,2,414.66,0.00,829.32,0.00,829.32
12445,"ORD0012445",2627,403,20230512,1,40.64,0.15,40.64,6.10,34.54
12446,"ORD0012446",7194,783,20240622,1,49.00,0.20,49.00,9.80,39.20
12447,"ORD0012447",551,744,20240822,4,752.85,0.15,3011.40,451.71,2559.69
12448,"ORD0012448",2623,932,20250516,2,14.79,0.00,29.58,0.00,29.58
12449,"ORD0012449",6855,171,20230522,2,52.15,0.00,104.30,0.00,104.30
12450,"ORD0012450",9589,146,20240129,5,11.07,0.00,55.35,0.00,55.35
12451,"ORD0012451",6720,434,20231020,1,41.78,0.20,41.78,8.36,33.42
12452,"ORD0012452",6509,262,20241225,3,204.92,0.05,614.76,30.74,584.02
12453,"ORD0012453",9590,205,20240130,1,240.52,0.05,240.52,12.03,228.49
12454,"ORD0012454",7524,894,20240506,1,303.44,0.05,303.44,15.17,288.27
12455,"ORD0012455",3814,739,20241022,4,44.18,0.20,176.72,35.34,141.38
12456,"ORD0012456",6600,708,20231112,6,227.57,0.05,1365.42,68.27,1297.15
12457,"ORD0012457",6186,123,20241201,2,164.10,0.00,328.20,0.00,328.20
12458,"ORD0012458",2368,98,20241005,1,856.30,0.00,856.30,0.00,856.30
12459,"ORD0012459",5753,291,20251206,1,55.18,0.05,55.18,2.76,52.42
12460,"ORD0012460",794,197,20240131,3,48.16,0.00,144.48,0.00,144.48
12461,"ORD0012461",7757,636,20250725,3,155.03,0.00,465.09,0.00,465.09
12462,"ORD0012462",3456,55,20241010,1,148.79,0.00,148.79,0.00,148.79
12463,"ORD0012463",7082,515,20240823,1,10.63,0.00,10.63,0.00,10.63
12464,"ORD0012464",2833,633,20241214,1,27.85,0.15,27.85,4.18,23.67
12465,"ORD0012465",9515,197,20250125,1,48.16,0.00,48.16,0.00,48.16
12466,"ORD0012466",707,78,20250915,5,1179.46,0.10,5897.30,589.73,5307.57
12467,"ORD0012467",7347,410,20241224,4,224.45,0.05,897.80,44.89,852.91
12468,"ORD0012468",4997,331,20240802,2,1046.57,0.05,2093.14,104.66,1988.48
12469,"ORD0012469",220,88,20250502,1,102.88,0.00,102.88,0.00,102.88
12470,"ORD0012470",2931,233,20250901,2,273.78,0.00,547.56,0.00,547.56
12471,"ORD0012471",9892,362,20230804,4,29.81,0.00,119.24,0.00,119.24
12472,"ORD0012472",2541,469,20230927,1,17.27,0.05,17.27,0.86,16.41
12473,"ORD0012473",1462,34,20231123,3,129.29,0.00,387.87,0.00,387.87
12474,"ORD0012474",1193,470,20250111,3,632.13,0.20,1896.39,379.28,1517.11
12475,"ORD0012475",3066,222,20251109,2,762.22,0.10,1524.44,152.44,1372.00
12476,"ORD0012476",555,94,20250905,10,195.25,0.00,1952.50,0.00,1952.50
12477,"ORD0012477",2335,51,20240401,1,26.40,0.00,26.40,0.00,26.40
12478,"ORD0012478",963,37,20250108,8,305.68,0.15,2445.44,366.82,2078.62
12479,"ORD0012479",3400,605,20250204,10,78.39,0.00,783.90,0.00,783.90
12480,"ORD0012480",6778,674,20250827,2,33.43,0.15,66.86,10.03,56.83
12481,"ORD0012481",2452,217,20240430,1,979.27,0.20,979.27,195.85,783.42
12482,"ORD0012482",1319,279,20241113,1,21.71,0.15,21.71,3.26,18.45
12483,"ORD0012483",8218,382,20250428,1,3.34,0.00,3.34,0.00,3.34
12484,"ORD0012484",2215,933,20251001,2,71.24,0.00,142.48,0.00,142.48
12485,"ORD0012485",7107,282,20230630,1,810.25,0.00,810.25,0.00,810.25
12486,"ORD0012486",8339,743,20250412,10,80.73,0.05,807.30,40.37,766.93
12487,"ORD0012487",1078,912,20231124,4,375.68,0.00,1502.72,0.00,1502.72
12488,"ORD0012488",9403,992,20250501,2,290.63,0.05,581.26,29.06,552.20
12489,"ORD0012489",2028,705,20240817,1,211.02,0.10,211.02,21.10,189.92
12490,"ORD0012490",9714,682,20241126,2,1454.90,0.05,2909.80,145.49,2764.31
12491,"ORD0012491",2825,341,20230822,2,1283.09,0.05,2566.18,128.31,2437.87
12492,"ORD0012492",3542,3,20241020,2,133.91,0.15,267.82,40.17,227.65
12493,"ORD0012493",2369,811,20240124,5,294.98,0.00,1474.90,0.00,1474.90
12494,"ORD0012494",5047,812,20230722,1,774.89,0.10,774.89,77.49,697.40
12495,"ORD0012495",3297,857,20251009,4,48.40,0.00,193.60,0.00,193.60
12496,"ORD0012496",8065,345,20240411,2,377.05,0.15,754.10,113.12,640.98
12497,"ORD0012497",3196,366,20240803,4,808.17,0.05,3232.68,161.63,3071.05
12498,"ORD0012498",5777,866,20241004,1,128.41,0.15,128.41,19.26,109.15
12499,"ORD0012499",6491,378,20250803,1,198.30,0.05,198.30,9.92,188.38
12500,"ORD0012500",4174,178,20241114,2,67.82,0.15,135.64,20.35,115.29
12501,"ORD0012501",3378,72,20240911,2,671.58,0.05,1343.16,67.16,1276.00
12502,"ORD0012502",9793,450,20231219,1,148.28,0.00,148.28,0.00,148.28
12503,"ORD0012503",7060,401,20231128,5,104.66,0.00,523.30,0.00,523.30
12504,"ORD0012504",491,932,20230610,10,14.79,0.10,147.90,14.79,133.11
12505,"ORD0012505",9892,389,20250326,4,342.76,0.10,1371.04,137.10,1233.94
12506,"ORD0012506",8460,121,20250511,2,907.05,0.00,1814.10,0.00,1814.10
12507,"ORD0012507",7994,112,20250226,1,66.45,0.05,66.45,3.32,63.13
12508,"ORD0012508",2172,786,20241112,6,332.82,0.00,1996.92,0.00,1996.92
12509,"ORD0012509",7662,133,20250913,1,170.02,0.00,170.02,0.00,170.02
12510,"ORD0012510",2191,687,20240609,2,363.01,0.00,726.02,0.00,726.02
12511,"ORD0012511",5928,711,20250121,4,22.23,0.00,88.92,0.00,88.92
12512,"ORD0012512",480,551,20240509,2,12.05,0.00,24.10,0.00,24.10
12513,"ORD0012513",1724,73,20250806,8,198.06,0.10,1584.48,158.45,1426.03
12514,"ORD0012514",7189,274,20250210,1,10.51,0.20,10.51,2.10,8.41
12515,"ORD0012515",3954,713,20240806,1,116.77,0.05,116.77,5.84,110.93
12516,"ORD0012516",807,125,20241229,1,52.23,0.00,52.23,0.00,52.23
12517,"ORD0012517",1340,160,20241026,2,11.89,0.10,23.78,2.38,21.40
12518,"ORD0012518",7499,671,20250310,1,12.10,0.00,12.10,0.00,12.10
12519,"ORD0012519",1086,76,20250309,1,25.01,0.00,25.01,0.00,25.01
12520,"ORD0012520",4530,880,20250804,3,81.50,0.20,244.50,48.90,195.60
12521,"ORD0012521",7559,124,20240605,1,180.90,0.10,180.90,18.09,162.81
12522,"ORD0012522",3525,102,20250610,6,71.01,0.10,426.06,42.61,383.45
12523,"ORD0012523",1984,881,20240827,5,112.46,0.00,562.30,0.00,562.30
12524,"ORD0012524",8468,419,20241029,4,55.98,0.05,223.92,11.20,212.72
12525,"ORD0012525",9656,974,20230607,3,333.12,0.00,999.36,0.00,999.36
12526,"ORD0012526",9605,119,20241220,3,69.08,0.00,207.24,0.00,207.24
12527,"ORD0012527",2153,241,20231002,2,76.22,0.00,152.44,0.00,152.44
12528,"ORD0012528",9608,178,20240504,2,67.82,0.00,135.64,0.00,135.64
12529,"ORD0012529",6467,214,20250113,6,68.05,0.00,408.30,0.00,408.30
12530,"ORD0012530",6398,783,20240303,3,49.00,0.10,147.00,14.70,132.30
12531,"ORD0012531",857,359,20231222,1,407.97,0.00,407.97,0.00,407.97
12532,"ORD0012532",6789,210,20240928,1,12.16,0.00,12.16,0.00,12.16
12533,"ORD0012533",5372,643,20241220,1,110.69,0.05,110.69,5.53,105.16
12534,"ORD0012534",267,407,20250930,1,481.87,0.15,481.87,72.28,409.59
12535,"ORD0012535",1680,230,20240622,6,59.90,0.00,359.40,0.00,359.40
12536,"ORD0012536",3540,681,20241224,4,76.19,0.00,304.76,0.00,304.76
12537,"ORD0012537",4306,121,20240919,2,907.05,0.00,1814.10,0.00,1814.10
12538,"ORD0012538",3702,883,20240219,1,151.09,0.10,151.09,15.11,135.98
12539,"ORD0012539",9362,77,20241216,3,1013.61,0.20,3040.83,608.17,2432.66
12540,"ORD0012540",1876,920,20250304,3,283.11,0.10,849.33,84.93,764.40
12541,"ORD0012541",1371,318,20250915,1,72.92,0.00,72.92,0.00,72.92
12542,"ORD0012542",5241,726,20240516,5,133.49,0.05,667.45,33.37,634.08
12543,"ORD0012543",8405,389,20240924,4,342.76,0.05,1371.04,68.55,1302.49
12544,"ORD0012544",1509,132,20240328,2,107.29,0.10,214.58,21.46,193.12
12545,"ORD0012545",4826,114,20251124,1,49.01,0.15,49.01,7.35,41.66
12546,"ORD0012546",6089,945,20240401,2,103.49,0.05,206.98,10.35,196.63
12547,"ORD0012547",2375,387,20230321,10,125.16,0.20,1251.60,250.32,1001.28
12548,"ORD0012548",1256,81,20230809,2,29.15,0.00,58.30,0.00,58.30
12549,"ORD0012549",6273,607,20240214,2,43.68,0.00,87.36,0.00,87.36
12550,"ORD0012550",8389,881,20231030,2,112.46,0.00,224.92,0.00,224.92
12551,"ORD0012551",4768,782,20240516,6,774.95,0.00,4649.70,0.00,4649.70
12552,"ORD0012552",2697,79,20240514,4,522.90,0.10,2091.60,209.16,1882.44
12553,"ORD0012553",9448,299,20231128,2,371.06,0.00,742.12,0.00,742.12
12554,"ORD0012554",806,116,20240910,1,1465.62,0.05,1465.62,73.28,1392.34
12555,"ORD0012555",3145,10,20250603,5,24.93,0.00,124.65,0.00,124.65
12556,"ORD0012556",4069,567,20240814,2,270.30,0.00,540.60,0.00,540.60
12557,"ORD0012557",3652,572,20230827,1,1169.69,0.00,1169.69,0.00,1169.69
12558,"ORD0012558",9123,957,20230531,1,129.94,0.00,129.94,0.00,129.94
12559,"ORD0012559",1079,226,20240102,8,10.27,0.05,82.16,4.11,78.05
12560,"ORD0012560",9606,436,20250525,6,435.53,0.15,2613.18,391.98,2221.20
12561,"ORD0012561",8847,29,20231022,1,742.40,0.00,742.40,0.00,742.40
12562,"ORD0012562",37,529,20240618,4,125.55,0.00,502.20,0.00,502.20
12563,"ORD0012563",218,207,20240317,4,26.44,0.10,105.76,10.58,95.18
12564,"ORD0012564",782,194,20250618,3,153.18,0.00,459.54,0.00,459.54
12565,"ORD0012565",2895,217,20250517,3,979.27,0.15,2937.81,440.67,2497.14
12566,"ORD0012566",7579,251,20241215,1,166.63,0.15,166.63,24.99,141.64
12567,"ORD0012567",5752,931,20240329,5,136.11,0.05,680.55,34.03,646.52
12568,"ORD0012568",8089,65,20231201,3,234.55,0.10,703.65,70.37,633.28
12569,"ORD0012569",3097,359,20250203,4,407.97,0.00,1631.88,0.00,1631.88
12570,"ORD0012570",220,31,20230525,2,16.15,0.05,32.30,1.62,30.68
12571,"ORD0012571",1834,460,20250123,3,183.94,0.05,551.82,27.59,524.23
12572,"ORD0012572",7416,396,20250405,2,6.44,0.00,12.88,0.00,12.88
12573,"ORD0012573",6311,146,20250808,1,11.07,0.00,11.07,0.00,11.07
12574,"ORD0012574",879,336,20240331,2,256.60,0.00,513.20,0.00,513.20
12575,"ORD0012575",4814,756,20241107,3,236.64,0.00,709.92,0.00,709.92
12576,"ORD0012576",2750,437,20250313,4,50.03,0.05,200.12,10.01,190.11
12577,"ORD0012577",5639,994,20250209,3,46.96,0.15,140.88,21.13,119.75
12578,"ORD0012578",7907,880,20250718,2,81.50,0.10,163.00,16.30,146.70
12579,"ORD0012579",3773,91,20240917,4,240.05,0.00,960.20,0.00,960.20
12580,"ORD0012580",6797,914,20240521,1,19.25,0.20,19.25,3.85,15.40
12581,"ORD0012581",8469,349,20250514,1,1190.14,0.10,1190.14,119.01,1071.13
12582,"ORD0012582",9387,499,20250424,1,200.94,0.05,200.94,10.05,190.89
12583,"ORD0012583",3750,945,20250221,2,103.49,0.00,206.98,0.00,206.98
12584,"ORD0012584",3038,491,20240412,4,440.73,0.10,1762.92,176.29,1586.63
12585,"ORD0012585",3828,43,20250312,2,206.88,0.05,413.76,20.69,393.07
12586,"ORD0012586",4632,611,20240704,1,507.87,0.00,507.87,0.00,507.87
12587,"ORD0012587",4706,887,20251108,1,832.54,0.00,832.54,0.00,832.54
12588,"ORD0012588",8941,257,20240515,1,82.63,0.15,82.63,12.39,70.24
12589,"ORD0012589",418,689,20250511,5,1194.29,0.00,5971.45,0.00,5971.45
12590,"ORD0012590",1086,396,20251202,2,6.44,0.20,12.88,2.58,10.30
12591,"ORD0012591",7923,255,20241128,3,4.71,0.00,14.13,0.00,14.13
12592,"ORD0012592",9130,414,20250419,1,55.45,0.00,55.45,0.00,55.45
12593,"ORD0012593",8326,101,20241008,4,117.53,0.15,470.12,70.52,399.60
12594,"ORD0012594",4406,219,20250722,6,264.76,0.10,1588.56,158.86,1429.70
12595,"ORD0012595",2394,759,20250115,3,94.73,0.00,284.19,0.00,284.19
12596,"ORD0012596",600,183,20250819,1,251.65,0.05,251.65,12.58,239.07
12597,"ORD0012597",2942,407,20251203,1,481.87,0.00,481.87,0.00,481.87
12598,"ORD0012598",345,558,20240607,4,1558.35,0.05,6233.40,311.67,5921.73
12599,"ORD0012599",8239,343,20250121,3,393.44,0.00,1180.32,0.00,1180.32
12600,"ORD0012600",5780,24,20241223,2,3.43,0.00,6.86,0.00,6.86
12601,"ORD0012601",5319,82,20240218,2,51.47,0.00,102.94,0.00,102.94
12602,"ORD0012602",5283,295,20240514,1,7.24,0.00,7.24,0.00,7.24
12603,"ORD0012603",6808,728,20250823,1,39.97,0.00,39.97,0.00,39.97
12604,"ORD0012604",3587,845,20240223,2,15.52,0.10,31.04,3.10,27.94
12605,"ORD0012605",3893,196,20240930,2,62.99,0.10,125.98,12.60,113.38
12606,"ORD0012606",9067,233,20231031,3,273.78,0.05,821.34,41.07,780.27
12607,"ORD0012607",1833,166,20240203,1,11.80,0.10,11.80,1.18,10.62
12608,"ORD0012608",5661,175,20240426,1,165.56,0.00,165.56,0.00,165.56
12609,"ORD0012609",2829,764,20240408,2,28.36,0.10,56.72,5.67,51.05
12610,"ORD0012610",3014,933,20250303,2,71.24,0.10,142.48,14.25,128.23
12611,"ORD0012611",562,909,20240206,1,106.69,0.00,106.69,0.00,106.69
12612,"ORD0012612",511,787,20250318,1,470.05,0.00,470.05,0.00,470.05
12613,"ORD0012613",4020,427,20240521,3,575.24,0.00,1725.72,0.00,1725.72
12614,"ORD0012614",3203,640,20250410,3,95.97,0.10,287.91,28.79,259.12
12615,"ORD0012615",8959,392,20241209,3,301.85,0.00,905.55,0.00,905.55
12616,"ORD0012616",2931,56,20230623,2,1172.37,0.00,2344.74,0.00,2344.74
12617,"ORD0012617",7849,674,20250120,2,33.43,0.00,66.86,0.00,66.86
12618,"ORD0012618",5699,313,20250405,4,254.81,0.00,1019.24,0.00,1019.24
12619,"ORD0012619",3864,937,20240519,1,7.27,0.00,7.27,0.00,7.27
12620,"ORD0012620",9202,288,20240723,2,100.18,0.00,200.36,0.00,200.36
12621,"ORD0012621",4085,211,20251116,6,267.88,0.00,1607.28,0.00,1607.28
12622,"ORD0012622",9245,512,20240705,3,126.41,0.00,379.23,0.00,379.23
12623,"ORD0012623",3949,957,20240514,1,129.94,0.00,129.94,0.00,129.94
12624,"ORD0012624",6672,867,20251004,1,568.98,0.05,568.98,28.45,540.53
12625,"ORD0012625",5435,159,20250512,4,344.72,0.00,1378.88,0.00,1378.88
12626,"ORD0012626",5712,764,20241021,2,28.36,0.00,56.72,0.00,56.72
12627,"ORD0012627",1093,134,20250213,4,29.06,0.00,116.24,0.00,116.24
12628,"ORD0012628",3936,333,20240410,3,6.86,0.10,20.58,2.06,18.52
12629,"ORD0012629",1529,416,20241007,6,1128.01,0.00,6768.06,0.00,6768.06
12630,"ORD0012630",4700,320,20240723,2,446.45,0.00,892.90,0.00,892.90
12631,"ORD0012631",5845,607,20240307,2,43.68,0.00,87.36,0.00,87.36
12632,"ORD0012632",1466,819,20241101,4,55.43,0.00,221.72,0.00,221.72
12633,"ORD0012633",5398,849,20250321,8,128.66,0.10,1029.28,102.93,926.35
12634,"ORD0012634",8812,817,20240119,1,421.61,0.05,421.61,21.08,400.53
12635,"ORD0012635",1265,28,20230620,2,217.87,0.00,435.74,0.00,435.74
12636,"ORD0012636",8797,149,20250504,4,53.19,0.10,212.76,21.28,191.48
12637,"ORD0012637",7955,202,20250430,3,114.39,0.00,343.17,0.00,343.17
12638,"ORD0012638",3960,152,20231006,5,334.23,0.00,1671.15,0.00,1671.15
12639,"ORD0012639",7028,113,20250702,3,182.54,0.05,547.62,27.38,520.24
12640,"ORD0012640",8801,600,20250128,2,897.62,0.00,1795.24,0.00,1795.24
12641,"ORD0012641",5611,945,20250930,4,103.49,0.05,413.96,20.70,393.26
12642,"ORD0012642",9174,515,20230719,1,10.63,0.05,10.63,0.53,10.10
12643,"ORD0012643",3893,483,20250429,2,195.68,0.00,391.36,0.00,391.36
12644,"ORD0012644",7618,810,20250501,10,76.00,0.00,760.00,0.00,760.00
12645,"ORD0012645",9418,369,20250606,1,250.96,0.00,250.96,0.00,250.96
12646,"ORD0012646",9168,697,20250330,1,423.34,0.05,423.34,21.17,402.17
12647,"ORD0012647",6518,16,20250108,5,97.96,0.10,489.80,48.98,440.82
12648,"ORD0012648",9165,680,20241101,3,32.60,0.00,97.80,0.00,97.80
12649,"ORD0012649",8213,651,20231127,1,1226.90,0.10,1226.90,122.69,1104.21
12650,"ORD0012650",1743,556,20230925,1,161.33,0.00,161.33,0.00,161.33
