"inventory_key","product_key","warehouse_key","inventory_date_key","stock_level","reorder_level","inventory_value","stock_risk_flag"
4269,686,1,20240917,30,20,9835.20,False
4270,686,1,20250221,20,20,6556.80,False
4271,686,1,20250727,14,20,4589.76,True
4272,686,1,20251231,12,20,3934.08,True
4273,601,5,20230101,201,50,148008.36,False
4274,601,5,20230606,219,50,161262.84,False
4275,601,5,20231109,208,50,153162.88,False
4276,601,5,20240414,227,50,167153.72,False
4277,601,5,20240917,176,50,129599.36,False
4278,601,5,20250221,191,50,140644.76,False
4279,601,5,20250727,225,50,165681.00,False
4280,601,5,20251231,247,50,181880.92,False
4281,831,9,20230101,143,75,590.59,False
4282,831,9,20230606,154,75,636.02,False
4283,831,9,20231109,153,75,631.89,False
4284,831,9,20240414,113,75,466.69,False
4285,831,9,20240917,87,75,359.31,False
4286,831,9,20250221,150,75,619.50,False
4287,831,9,20250727,123,75,507.99,False
4288,831,9,20251231,102,75,421.26,False
4289,176,5,20230101,402,100,118405.08,False
4290,176,5,20230606,320,100,94252.80,False
4291,176,5,20231109,398,100,117226.92,False
4292,176,5,20240414,223,100,65682.42,False
4293,176,5,20240917,252,100,74224.08,False
4294,176,5,20250221,364,100,107212.56,False
4295,176,5,20250727,378,100,111336.12,False
4296,176,5,20251231,383,100,112808.82,False
4297,16,1,20230101,64,25,3905.92,False
4298,16,1,20230606,77,25,4699.31,False
4299,16,1,20231109,92,25,5614.76,False
4300,16,1,20240414,77,25,4699.31,False
4301,16,1,20240917,84,25,5126.52,False
4302,16,1,20250221,95,25,5797.85,False
4303,16,1,20250727,95,25,5797.85,False
4304,16,1,20251231,114,25,6957.42,False
4305,482,7,20230101,277,100,32708.16,False
4306,482,7,20230606,331,100,39084.48,False
4307,482,7,20231109,362,100,42744.96,False
4308,482,7,20240414,377,100,44516.16,False
4309,482,7,20240917,326,100,38494.08,False
4310,482,7,20250221,329,100,38848.32,False
4311,482,7,20250727,357,100,42154.56,False
4312,482,7,20251231,211,100,24914.88,False
4313,200,4,20230101,113,20,2758.33,False
4314,200,4,20230606,126,20,3075.66,False
4315,200,4,20231109,124,20,3026.84,False
4316,200,4,20240414,135,20,3295.35,False
4317,200,4,20240917,139,20,3392.99,False
4318,200,4,20250221,143,20,3490.63,False
4319,200,4,20250727,149,20,3637.09,False
4320,200,4,20251231,152,20,3710.32,False
4321,44,3,20230101,21,10,14465.85,False
4322,44,3,20230606,24,10,16532.40,False
4323,44,3,20231109,29,10,19976.65,False
4324,44,3,20240414,22,10,15154.70,False
4325,44,3,20240917,28,10,19287.80,False
4326,44,3,20250221,32,10,22043.20,False
4327,44,3,20250727,30,10,20665.50,False
4328,44,3,20251231,28,10,19287.80,False
4329,104,2,20230101,102,100,36149.82,False
4330,104,2,20230606,80,100,28352.80,True
4331,104,2,20231109,50,100,17720.50,True
4332,104,2,20240414,31,100,10986.71,True
4333,104,2,20240917,24,100,8505.84,True
4334,104,2,20250221,54,100,19138.14,True
4335,104,2,20250727,64,100,22682.24,True
4336,104,2,20251231,65,100,23036.65,True
4337,216,9,20230101,317,75,6035.68,False
4338,216,9,20230606,357,75,6797.28,False
4339,216,9,20231109,399,75,7596.96,False
4340,216,9,20240414,444,75,8453.76,False
4341,216,9,20240917,528,75,10053.12,False
4342,216,9,20250221,538,75,10243.52,False
4343,216,9,20250727,559,75,10643.36,False
4344,216,9,20251231,516,75,9824.64,False
4345,909,2,20230101,82,100,6364.84,True
4346,909,2,20230606,57,100,4424.34,True
4347,909,2,20231109,4,100,310.48,True
4348,909,2,20240414,0,100,0.00,True
4349,909,2,20240917,41,100,3182.42,True
4350,909,2,20250221,92,100,7141.04,True
4351,909,2,20250727,29,100,2250.98,True
4352,909,2,20251231,93,100,7218.66,True
4353,221,6,20230101,91,20,1597.96,False
4354,221,6,20230606,92,20,1615.52,False
4355,221,6,20231109,95,20,1668.20,False
4356,221,6,20240414,90,20,1580.40,False
4357,221,6,20240917,96,20,1685.76,False
4358,221,6,20250221,100,20,1756.00,False
4359,221,6,20250727,100,20,1756.00,False
4360,221,6,20251231,100,20,1756.00,False
4361,165,4,20230101,174,75,6130.02,False
4362,165,4,20230606,152,75,5354.96,False
4363,165,4,20231109,82,75,2888.86,False
4364,165,4,20240414,108,75,3804.84,False
4365,165,4,20240917,162,75,5707.26,False
4366,165,4,20250221,144,75,5073.12,False
4367,165,4,20250727,116,75,4086.68,False
4368,165,4,20251231,112,75,3945.76,False
4369,614,10,20230101,28,20,2258.20,False
4370,614,10,20230606,23,20,1854.95,False
4371,614,10,20231109,10,20,806.50,True
4372,614,10,20240414,13,20,1048.45,True
4373,614,10,20240917,14,20,1129.10,True
4374,614,10,20250221,17,20,1371.05,True
4375,614,10,20250727,22,20,1774.30,False
4376,614,10,20251231,32,20,2580.80,False
4377,296,7,20230101,94,75,5481.14,False
4378,296,7,20230606,112,75,6530.72,False
4379,296,7,20231109,103,75,6005.93,False
4380,296,7,20240414,110,75,6414.10,False
4381,296,7,20240917,103,75,6005.93,False
4382,296,7,20250221,134,75,7813.54,False
4383,296,7,20250727,151,75,8804.81,False
4384,296,7,20251231,172,75,10029.32,False
4385,588,10,20230101,80,50,10927.20,False
4386,588,10,20230606,78,50,10654.02,False
4387,588,10,20231109,77,50,10517.43,False
4388,588,10,20240414,94,50,12839.46,False
4389,588,10,20240917,101,50,13795.59,False
4390,588,10,20250221,114,50,15571.26,False
4391,588,10,20250727,83,50,11336.97,False
4392,588,10,20251231,77,50,10517.43,False
4393,191,3,20230101,100,50,26909.00,False
4394,191,3,20230606,106,50,28523.54,False
4395,191,3,20231109,99,50,26639.91,False
4396,191,3,20240414,74,50,19912.66,False
4397,191,3,20240917,101,50,27178.09,False
4398,191,3,20250221,82,50,22065.38,False
4399,191,3,20250727,87,50,23410.83,False
4400,191,3,20251231,88,50,23679.92,False
4401,254,4,20230101,150,50,71872.50,False
4402,254,4,20230606,146,50,69955.90,False
4403,254,4,20231109,118,50,56539.70,False
4404,254,4,20240414,117,50,56060.55,False
4405,254,4,20240917,115,50,55102.25,False
4406,254,4,20250221,118,50,56539.70,False
4407,254,4,20250727,135,50,64685.25,False
4408,254,4,20251231,165,50,79059.75,False
4409,16,2,20230101,133,25,8116.99,False
4410,16,2,20230606,140,25,8544.20,False
4411,16,2,20231109,135,25,8239.05,False
4412,16,2,20240414,152,25,9276.56,False
4413,16,2,20240917,152,25,9276.56,False
4414,16,2,20250221,152,25,9276.56,False
4415,16,2,20250727,159,25,9703.77,False
4416,16,2,20251231,165,25,10069.95,False
4417,287,3,20230101,17,10,217.09,False
4418,287,3,20230606,11,10,140.47,False
4419,287,3,20231109,10,10,127.70,False
4420,287,3,20240414,3,10,38.31,True
4421,287,3,20240917,1,10,12.77,True
4422,287,3,20250221,0,10,0.00,True
4423,287,3,20250727,0,10,0.00,True
4424,287,3,20251231,6,10,76.62,True
4425,678,1,20230101,228,100,180995.52,False
4426,678,1,20230606,173,100,137334.32,False
4427,678,1,20231109,222,100,176232.48,False
4428,678,1,20240414,207,100,164324.88,False
4429,678,1,20240917,126,100,100023.84,False
4430,678,1,20250221,44,100,34928.96,True
4431,678,1,20250727,0,100,0.00,True
4432,678,1,20251231,53,100,42073.52,True
4433,10,6,20230101,91,75,1579.76,False
4434,10,6,20230606,132,75,2291.52,False
4435,10,6,20231109,72,75,1249.92,True
4436,10,6,20240414,81,75,1406.16,False
4437,10,6,20240917,83,75,1440.88,False
4438,10,6,20250221,107,75,1857.52,False
4439,10,6,20250727,111,75,1926.96,False
4440,10,6,20251231,79,75,1371.44,False
4441,39,11,20230101,137,100,6288.30,False
4442,39,11,20230606,127,100,5829.30,False
4443,39,11,20231109,153,100,7022.70,False
4444,39,11,20240414,84,100,3855.60,True
4445,39,11,20240917,92,100,4222.80,True
4446,39,11,20250221,146,100,6701.40,False
4447,39,11,20250727,149,100,6839.10,False
4448,39,11,20251231,165,100,7573.50,False
4449,430,2,20230101,182,50,5567.38,False
4450,430,2,20230606,226,50,6913.34,False
4451,430,2,20231109,232,50,7096.88,False
4452,430,2,20240414,274,50,8381.66,False
4453,430,2,20240917,245,50,7494.55,False
4454,430,2,20250221,251,50,7678.09,False
4455,430,2,20250727,261,50,7983.99,False
4456,430,2,20251231,279,50,8534.61,False
4457,911,2,20230101,39,20,1843.14,False
4458,911,2,20230606,50,20,2363.00,False
4459,911,2,20231109,46,20,2173.96,False
4460,911,2,20240414,55,20,2599.30,False
4461,911,2,20240917,35,20,1654.10,False
4462,911,2,20250221,40,20,1890.40,False
4463,911,2,20250727,32,20,1512.32,False
4464,911,2,20251231,16,20,756.16,True
4465,887,9,20230101,89,25,38353.66,False
4466,887,9,20230606,81,25,34906.14,False
4467,887,9,20231109,73,25,31458.62,False
4468,887,9,20240414,80,25,34475.20,False
4469,887,9,20240917,71,25,30596.74,False
4470,887,9,20250221,73,25,31458.62,False
4471,887,9,20250727,72,25,31027.68,False
4472,887,9,20251231,55,25,23701.70,False
4473,144,10,20230101,398,75,24178.50,False
4474,144,10,20230606,394,75,23935.50,False
4475,144,10,20231109,403,75,24482.25,False
4476,144,10,20240414,372,75,22599.00,False
4477,144,10,20240917,348,75,21141.00,False
4478,144,10,20250221,338,75,20533.50,False
4479,144,10,20250727,353,75,21444.75,False
4480,144,10,20251231,366,75,22234.50,False
4481,101,12,20230101,138,100,10372.08,False
4482,101,12,20230606,103,100,7741.48,False
4483,101,12,20231109,106,100,7966.96,False
4484,101,12,20240414,89,100,6689.24,True
4485,101,12,20240917,118,100,8868.88,False
4486,101,12,20250221,172,100,12927.52,False
4487,101,12,20250727,140,100,10522.40,False
4488,101,12,20251231,187,100,14054.92,False
4489,309,12,20230101,200,50,2296.00,False
4490,309,12,20230606,153,50,1756.44,False
4491,309,12,20231109,148,50,1699.04,False
4492,309,12,20240414,150,50,1722.00,False
4493,309,12,20240917,151,50,1733.48,False
4494,309,12,20250221,174,50,1997.52,False
4495,309,12,20250727,167,50,1917.16,False
4496,309,12,20251231,150,50,1722.00,False
4497,363,4,20230101,117,20,10802.61,False
4498,363,4,20230606,118,20,10894.94,False
4499,363,4,20231109,115,20,10617.95,False
4500,363,4,20240414,101,20,9325.33,False
4501,363,4,20240917,112,20,10340.96,False
4502,363,4,20250221,109,20,10063.97,False
4503,363,4,20250727,94,20,8679.02,False
4504,363,4,20251231,68,20,6278.44,False
4505,583,11,20230101,352,75,95645.44,False
4506,583,11,20230606,384,75,104340.48,False
4507,583,11,20231109,441,75,119828.52,False
4508,583,11,20240414,482,75,130969.04,False
4509,583,11,20240917,532,75,144555.04,False
4510,583,11,20250221,554,75,150532.88,False
4511,583,11,20250727,573,75,155695.56,False
4512,583,11,20251231,583,75,158412.76,False
4513,280,10,20230101,298,100,38728.08,False
4514,280,10,20230606,321,100,41717.16,False
4515,280,10,20231109,348,100,45226.08,False
4516,280,10,20240414,242,100,31450.32,False
4517,280,10,20240917,264,100,34309.44,False
4518,280,10,20250221,268,100,34829.28,False
4519,280,10,20250727,238,100,30930.48,False
4520,280,10,20251231,198,100,25732.08,False
4521,275,12,20230101,141,50,7291.11,False
4522,275,12,20230606,100,50,5171.00,False
4523,275,12,20231109,84,50,4343.64,False
4524,275,12,20240414,121,50,6256.91,False
4525,275,12,20240917,135,50,6980.85,False
4526,275,12,20250221,138,50,7135.98,False
4527,275,12,20250727,120,50,6205.20,False
4528,275,12,20251231,139,50,7187.69,False
4529,421,12,20230101,34,10,3662.14,False
4530,421,12,20230606,37,10,3985.27,False
4531,421,12,20231109,40,10,4308.40,False
4532,421,12,20240414,46,10,4954.66,False
4533,421,12,20240917,45,10,4846.95,False
4534,421,12,20250221,32,10,3446.72,False
4535,421,12,20250727,35,10,3769.85,False
4536,421,12,20251231,34,10,3662.14,False
4537,618,8,20230101,113,25,4356.15,False
4538,618,8,20230606,143,25,5512.65,False
4539,618,8,20231109,157,25,6052.35,False
4540,618,8,20240414,145,25,5589.75,False
4541,618,8,20240917,139,25,5358.45,False
4542,618,8,20250221,130,25,5011.50,False
4543,618,8,20250727,127,25,4895.85,False
4544,618,8,20251231,143,25,5512.65,False
4545,820,3,20230101,43,20,1809.01,False
4546,820,3,20230606,36,20,1514.52,False
4547,820,3,20231109,48,20,2019.36,False
4548,820,3,20240414,27,20,1135.89,False
4549,820,3,20240917,22,20,925.54,False
4550,820,3,20250221,31,20,1304.17,False
4551,820,3,20250727,28,20,1177.96,False
4552,820,3,20251231,7,20,294.49,True
4553,982,2,20230101,364,75,45871.28,False
4554,982,2,20230606,319,75,40200.38,False
4555,982,2,20231109,338,75,42594.76,False
4556,982,2,20240414,368,75,46375.36,False
4557,982,2,20240917,361,75,45493.22,False
4558,982,2,20250221,356,75,44863.12,False
4559,982,2,20250727,388,75,48895.76,False
4560,982,2,20251231,441,75,55574.82,False
4561,151,5,20230101,108,25,1896.48,False
4562,151,5,20230606,102,25,1791.12,False
4563,151,5,20231109,86,25,1510.16,False
4564,151,5,20240414,75,25,1317.00,False
4565,151,5,20240917,80,25,1404.80,False
4566,151,5,20250221,68,25,1194.08,False
4567,151,5,20250727,76,25,1334.56,False
4568,151,5,20251231,77,25,1352.12,False
4569,402,4,20230101,73,50,13921.10,False
4570,402,4,20230606,83,50,15828.10,False
4571,402,4,20231109,75,50,14302.50,False
4572,402,4,20240414,97,50,18497.90,False
4573,402,4,20240917,84,50,16018.80,False
4574,402,4,20250221,85,50,16209.50,False
4575,402,4,20250727,105,50,20023.50,False
4576,402,4,20251231,122,50,23265.40,False
4577,437,2,20230101,90,20,2310.30,False
4578,437,2,20230606,77,20,1976.59,False
4579,437,2,20231109,80,20,2053.60,False
4580,437,2,20240414,73,20,1873.91,False
4581,437,2,20240917,69,20,1771.23,False
4582,437,2,20250221,80,20,2053.60,False
4583,437,2,20250727,84,20,2156.28,False
4584,437,2,20251231,95,20,2438.65,False
4585,891,11,20230101,124,25,3875.00,False
4586,891,11,20230606,142,25,4437.50,False
4587,891,11,20231109,128,25,4000.00,False
4588,891,11,20240414,131,25,4093.75,False
4589,891,11,20240917,126,25,3937.50,False
4590,891,11,20250221,109,25,3406.25,False
4591,891,11,20250727,120,25,3750.00,False
4592,891,11,20251231,141,25,4406.25,False
4593,632,9,20230101,94,25,17514.08,False
4594,632,9,20230606,102,25,19004.64,False
4595,632,9,20231109,101,25,18818.32,False
4596,632,9,20240414,107,25,19936.24,False
4597,632,9,20240917,112,25,20867.84,False
4598,632,9,20250221,131,25,24407.92,False
4599,632,9,20250727,115,25,21426.80,False
4600,632,9,20251231,129,25,24035.28,False
4601,674,10,20230101,105,20,2373.00,False
4602,674,10,20230606,110,20,2486.00,False
4603,674,10,20231109,98,20,2214.80,False
4604,674,10,20240414,84,20,1898.40,False
4605,674,10,20240917,89,20,2011.40,False
4606,674,10,20250221,94,20,2124.40,False
4607,674,10,20250727,87,20,1966.20,False
4608,674,10,20251231,91,20,2056.60,False
4609,658,4,20230101,364,100,20944.56,False
4610,658,4,20230606,347,100,19966.38,False
4611,658,4,20231109,272,100,15650.88,False
4612,658,4,20240414,332,100,19103.28,False
4613,658,4,20240917,234,100,13464.36,False
4614,658,4,20250221,240,100,13809.60,False
4615,658,4,20250727,234,100,13464.36,False
4616,658,4,20251231,238,100,13694.52,False
4617,438,6,20230101,31,20,3555.70,False
4618,438,6,20230606,29,20,3326.30,False
4619,438,6,20231109,11,20,1261.70,True
4620,438,6,20240414,24,20,2752.80,False
4621,438,6,20240917,18,20,2064.60,True
4622,438,6,20250221,15,20,1720.50,True
4623,438,6,20250727,22,20,2523.40,False
4624,438,6,20251231,18,20,2064.60,True
4625,33,8,20230101,12,20,453.12,True
4626,33,8,20230606,9,20,339.84,True
4627,33,8,20231109,0,20,0.00,True
4628,33,8,20240414,6,20,226.56,True
4629,33,8,20240917,0,20,0.00,True
4630,33,8,20250221,0,20,0.00,True
4631,33,8,20250727,0,20,0.00,True
4632,33,8,20251231,0,20,0.00,True
4633,991,6,20230101,111,50,17294.91,False
4634,991,6,20230606,100,50,15581.00,False
4635,991,6,20231109,130,50,20255.30,False
4636,991,6,20240414,140,50,21813.40,False
4637,991,6,20240917,137,50,21345.97,False
4638,991,6,20250221,169,50,26331.89,False
4639,991,6,20250727,196,50,30538.76,False
4640,991,6,20251231,186,50,28980.66,False
4641,272,6,20230101,47,10,4317.42,False
4642,272,6,20230606,53,10,4868.58,False
4643,272,6,20231109,54,10,4960.44,False
4644,272,6,20240414,52,10,4776.72,False
4645,272,6,20240917,44,10,4041.84,False
4646,272,6,20250221,47,10,4317.42,False
4647,272,6,20250727,38,10,3490.68,False
4648,272,6,20251231,47,10,4317.42,False
4649,927,9,20230101,42,10,12247.62,False
4650,927,9,20230606,36,10,10497.96,False
4651,927,9,20231109,34,10,9914.74,False
4652,927,9,20240414,34,10,9914.74,False
4653,927,9,20240917,23,10,6707.03,False
4654,927,9,20250221,22,10,6415.42,False
4655,927,9,20250727,15,10,4374.15,False
4656,927,9,20251231,13,10,3790.93,False
4657,60,10,20230101,21,10,6099.87,False
4658,60,10,20230606,18,10,5228.46,False
4659,60,10,20231109,15,10,4357.05,False
4660,60,10,20240414,14,10,4066.58,False
4661,60,10,20240917,11,10,3195.17,False
4662,60,10,20250221,9,10,2614.23,True
4663,60,10,20250727,8,10,2323.76,True
4664,60,10,20251231,9,10,2614.23,True
4665,463,11,20230101,262,50,6922.04,False
4666,463,11,20230606,292,50,7714.64,False
4667,463,11,20231109,288,50,7608.96,False
4668,463,11,20240414,291,50,7688.22,False
4669,463,11,20240917,294,50,7767.48,False
4670,463,11,20250221,307,50,8110.94,False
4671,463,11,20250727,299,50,7899.58,False
4672,463,11,20251231,289,50,7635.38,False
4673,357,8,20230101,40,10,14820.40,False
4674,357,8,20230606,38,10,14079.38,False
4675,357,8,20231109,44,10,16302.44,False
4676,357,8,20240414,36,10,13338.36,False
4677,357,8,20240917,38,10,14079.38,False
4678,357,8,20250221,33,10,12226.83,False
4679,357,8,20250727,38,10,14079.38,False
4680,357,8,20251231,40,10,14820.40,False
4681,523,8,20230101,297,75,37353.69,False
4682,523,8,20230606,315,75,39617.55,False
4683,523,8,20231109,319,75,40120.63,False
4684,523,8,20240414,275,75,34586.75,False
4685,523,8,20240917,275,75,34586.75,False
4686,523,8,20250221,317,75,39869.09,False
4687,523,8,20250727,320,75,40246.40,False
4688,523,8,20251231,323,75,40623.71,False
4689,111,2,20230101,20,10,654.00,False
4690,111,2,20230606,12,10,392.40,False
4691,111,2,20231109,6,10,196.20,True
4692,111,2,20240414,8,10,261.60,True
4693,111,2,20240917,9,10,294.30,True
4694,111,2,20250221,10,10,327.00,False
4695,111,2,20250727,15,10,490.50,False
4696,111,2,20251231,16,10,523.20,False
4697,998,9,20230101,229,75,19233.71,False
4698,998,9,20230606,229,75,19233.71,False
4699,998,9,20231109,214,75,17973.86,False
4700,998,9,20240414,195,75,16378.05,False
4701,998,9,20240917,226,75,18981.74,False
4702,998,9,20250221,230,75,19317.70,False
4703,998,9,20250727,205,75,17217.95,False
4704,998,9,20251231,268,75,22509.32,False
