"purchase_key","purchase_order_id","supplier_key","product_key","order_date_key","received_date_key","quantity","unit_cost","purchase_value","lead_time_days"
1282,"PO001282",91,795,20230302,20230331,100,14.20,1420.00,29
1283,"PO001283",80,67,20230810,20230817,150,35.23,5284.50,7
1284,"PO001284",21,639,20241218,20250108,750,110.12,82590.00,21
1285,"PO001285",50,709,20250108,20250127,1000,473.77,473770.00,19
1286,"PO001286",72,283,20230522,20230526,300,6.72,2016.00,4
1287,"PO001287",65,450,20230316,20230403,750,73.45,55087.50,18
1288,"PO001288",62,942,20231109,20231205,200,67.15,13430.00,26
1289,"PO001289",49,941,20231005,20231025,200,28.39,5678.00,20
1290,"PO001290",93,884,20250714,20250730,200,10.37,2074.00,16
1291,"PO001291",37,404,20250925,20251013,750,46.17,34627.50,18
1292,"PO001292",115,452,20250301,20250312,750,54.96,41220.00,11
1293,"PO001293",101,684,20240312,20240404,200,13.94,2788.00,23
1294,"PO001294",32,437,20250612,20250619,1000,24.82,24820.00,7
1295,"PO001295",11,830,20230613,20230716,100,312.60,31260.00,33
1296,"PO001296",71,925,20250716,20250731,1000,43.42,43420.00,15
1297,"PO001297",83,247,20230414,20230508,50,84.47,4223.50,24
1298,"PO001298",28,873,20230809,20230908,200,34.57,6914.00,30
1299,"PO001299",7,565,20250615,20250704,50,196.47,9823.50,19
1300,"PO001300",79,138,20250415,20250518,300,269.54,80862.00,33
1301,"PO001301",111,307,20240413,20240515,750,800.21,600157.50,32
1302,"PO001302",89,226,20240724,20240813,500,6.65,3325.00,20
1303,"PO001303",50,374,20241117,20241205,750,599.98,449985.00,18
1304,"PO001304",94,269,20251221,20260108,100,30.33,3033.00,18
1305,"PO001305",13,635,20230402,20230413,750,77.76,58320.00,11
1306,"PO001306",76,313,20240312,20240403,300,178.48,53544.00,22
1307,"PO001307",116,406,20240205,20240217,200,35.58,7116.00,12
1308,"PO001308",94,908,20240420,20240512,1000,153.98,153980.00,22
1309,"PO001309",36,527,20251003,20251021,500,99.30,49650.00,18
1310,"PO001310",37,715,20240602,20240620,300,14.83,4449.00,18
1311,"PO001311",96,231,20230611,20230624,500,122.59,61295.00,13
1312,"PO001312",12,955,20250426,20250511,500,680.95,340475.00,15
1313,"PO001313",96,956,20250417,20250430,500,203.23,101615.00,13
1314,"PO001314",6,943,20231023,20231030,150,104.87,15730.50,7
1315,"PO001315",116,406,20241031,20241111,150,34.76,5214.00,11
1316,"PO001316",92,728,20250420,20250428,50,25.47,1273.50,8
1317,"PO001317",67,47,20250823,20250827,1000,48.54,48540.00,4
1318,"PO001318",92,22,20251201,20251209,1000,572.34,572340.00,8
1319,"PO001319",6,943,20230318,20230403,750,100.99,75742.50,16
1320,"PO001320",33,9,20240209,20240305,300,49.16,14748.00,25
1321,"PO001321",116,358,20240809,20240820,50,845.47,42273.50,11
1322,"PO001322",38,601,20250319,20250324,500,708.53,354265.00,5
1323,"PO001323",118,673,20230620,20230731,150,98.84,14826.00,41
1324,"PO001324",104,718,20241117,20241211,50,66.34,3317.00,24
1325,"PO001325",57,386,20231002,20231023,50,227.62,11381.00,21
1326,"PO001326",108,14,20240919,20241008,150,33.86,5079.00,19
1327,"PO001327",110,214,20240706,20240716,1000,37.86,37860.00,10
1328,"PO001328",3,713,20240618,20240704,100,60.10,6010.00,16
1329,"PO001329",11,659,20231206,20240107,150,193.20,28980.00,32
1330,"PO001330",83,325,20250724,20250820,200,152.05,30410.00,27
1331,"PO001331",78,923,20230807,20230824,750,108.20,81150.00,17
1332,"PO001332",117,468,20230415,20230503,500,112.11,56055.00,18
1333,"PO001333",93,884,20240121,20240208,1000,10.71,10710.00,18
1334,"PO001334",113,52,20230823,20230904,100,299.01,29901.00,12
1335,"PO001335",62,429,20240112,20240214,200,100.26,20052.00,33
1336,"PO001336",114,909,20231102,20231120,1000,78.42,78420.00,18
1337,"PO001337",21,68,20251103,20251128,500,196.30,98150.00,25
1338,"PO001338",83,247,20240418,20240512,100,85.76,8576.00,24
1339,"PO001339",111,230,20250913,20251018,50,32.31,1615.50,35
1340,"PO001340",1,963,20231209,20240101,500,541.71,270855.00,23
1341,"PO001341",76,480,20240406,20240425,100,146.28,14628.00,19
1342,"PO001342",120,197,20240726,20240807,100,36.39,3639.00,12
1343,"PO001343",67,47,20251207,20251215,750,44.98,33735.00,8
1344,"PO001344",74,511,20230615,20230624,200,509.46,101892.00,9
1345,"PO001345",76,25,20250415,20250505,150,721.87,108280.50,20
1346,"PO001346",41,279,20230317,20230328,50,16.12,806.00,11
1347,"PO001347",48,15,20230622,20230706,500,144.32,72160.00,14
1348,"PO001348",108,234,20250512,20250527,50,223.60,11180.00,15
1349,"PO001349",68,400,20250418,20250426,200,607.37,121474.00,8
1350,"PO001350",17,273,20250904,20250921,1000,35.00,35000.00,17
1351,"PO001351",31,752,20240330,20240411,100,35.52,3552.00,12
1352,"PO001352",22,20,20230113,20230201,300,94.78,28434.00,19
1353,"PO001353",119,994,20250327,20250328,1000,37.08,37080.00,1
1354,"PO001354",88,766,20240208,20240301,200,100.22,20044.00,22
1355,"PO001355",118,673,20250917,20251023,100,106.12,10612.00,36
1356,"PO001356",69,670,20231231,20240106,750,675.89,506917.50,6
1357,"PO001357",20,928,20240607,20240611,750,426.59,319942.50,4
1358,"PO001358",36,75,20230607,20230702,750,13.00,9750.00,25
1359,"PO001359",66,434,20250417,20250420,200,30.58,6116.00,3
1360,"PO001360",38,156,20250327,20250329,100,24.64,2464.00,2
1361,"PO001361",44,877,20250311,20250401,750,330.10,247575.00,21
1362,"PO001362",70,63,20251116,20251211,150,81.80,12270.00,25
1363,"PO001363",59,968,20240424,20240509,150,35.99,5398.50,15
1364,"PO001364",54,921,20230727,20230902,300,34.51,10353.00,37
1365,"PO001365",61,892,20230603,20230630,300,28.87,8661.00,27
1366,"PO001366",95,531,20250617,20250627,300,390.57,117171.00,10
1367,"PO001367",76,649,20250524,20250617,200,36.27,7254.00,24
1368,"PO001368",15,11,20250625,20250707,1000,339.28,339280.00,12
1369,"PO001369",58,166,20231111,20231127,300,8.17,2451.00,16
1370,"PO001370",43,493,20230107,20230113,750,234.26,175695.00,6
1371,"PO001371",49,621,20230713,20230802,50,249.06,12453.00,20
1372,"PO001372",50,250,20250506,20250524,150,376.58,56487.00,18
1373,"PO001373",4,590,20240804,20240905,750,15.97,11977.50,32
1374,"PO001374",58,756,20240516,20240528,50,172.36,8618.00,12
1375,"PO001375",61,147,20240524,20240618,100,60.57,6057.00,25
1376,"PO001376",116,272,20250508,20250519,750,92.73,69547.50,11
1377,"PO001377",60,326,20250911,20251012,200,11.03,2206.00,31
1378,"PO001378",33,375,20241001,20241026,300,407.35,122205.00,25
1379,"PO001379",57,349,20240121,20240210,1000,606.74,606740.00,20
1380,"PO001380",65,835,20230704,20230722,750,76.40,57300.00,18
1381,"PO001381",105,852,20250518,20250612,500,38.12,19060.00,25
1382,"PO001382",36,262,20231003,20231024,500,143.44,71720.00,21
1383,"PO001383",95,41,20230127,20230203,1000,144.24,144240.00,7
1384,"PO001384",68,467,20230309,20230319,200,89.47,17894.00,10
1385,"PO001385",87,737,20241224,20250112,500,59.24,29620.00,19
1386,"PO001386",51,130,20250928,20251002,100,753.46,75346.00,4
1387,"PO001387",87,525,20230331,20230418,50,274.10,13705.00,18
1388,"PO001388",67,603,20250422,20250430,500,8.76,4380.00,8
1389,"PO001389",3,122,20230608,20230623,200,83.99,16798.00,15
1390,"PO001390",54,354,20230821,20230927,150,181.99,27298.50,37
1391,"PO001391",73,495,20231029,20231118,500,531.27,265635.00,20
1392,"PO001392",39,665,20250604,20250625,750,40.10,30075.00,21
1393,"PO001393",14,608,20240130,20240208,1000,61.04,61040.00,9
1394,"PO001394",119,994,20250924,20250928,200,35.52,7104.00,4
1395,"PO001395",16,153,20250530,20250611,150,224.56,33684.00,12
1396,"PO001396",21,812,20250804,20250827,750,447.05,335287.50,23
1397,"PO001397",33,59,20240224,20240321,200,19.05,3810.00,26
1398,"PO001398",89,387,20240226,20240313,100,62.72,6272.00,16
1399,"PO001399",33,366,20240511,20240607,200,423.67,84734.00,27
1400,"PO001400",36,527,20230205,20230226,500,90.89,45445.00,21
1401,"PO001401",101,133,20250522,20250611,1000,88.13,88130.00,20
1402,"PO001402",91,944,20240821,20240912,100,71.38,7138.00,22
1403,"PO001403",89,348,20241127,20241217,500,204.22,102110.00,20
1404,"PO001404",95,266,20231024,20231031,300,11.12,3336.00,7
1405,"PO001405",14,906,20230701,20230712,200,33.48,6696.00,11
1406,"PO001406",28,532,20230709,20230804,100,77.27,7727.00,26
1407,"PO001407",13,448,20250529,20250612,50,210.40,10520.00,14
1408,"PO001408",81,215,20250313,20250315,500,18.84,9420.00,2
1409,"PO001409",36,862,20250220,20250315,150,19.29,2893.50,23
1410,"PO001410",72,515,20250723,20250724,150,8.07,1210.50,1
1411,"PO001411",72,283,20250704,20250706,750,7.03,5272.50,2
1412,"PO001412",11,830,20250103,20250201,50,319.15,15957.50,29
1413,"PO001413",55,872,20230820,20230906,150,18.15,2722.50,17
1414,"PO001414",31,350,20251119,20251203,500,23.21,11605.00,14
1415,"PO001415",105,931,20240802,20240823,1000,100.98,100980.00,21
1416,"PO001416",92,728,20230914,20230923,150,26.22,3933.00,9
1417,"PO001417",26,776,20250504,20250524,500,114.08,57040.00,20
1418,"PO001418",8,323,20250519,20250521,100,45.08,4508.00,2
1419,"PO001419",40,746,20250121,20250208,100,82.28,8228.00,18
1420,"PO001420",63,143,20230730,20230821,750,272.36,204270.00,22
1421,"PO001421",3,463,20241209,20241224,750,27.22,20415.00,15
1422,"PO001422",57,349,20240825,20240912,200,626.19,125238.00,18
1423,"PO001423",22,837,20240918,20241004,200,18.89,3778.00,16
1424,"PO001424",43,493,20230531,20230612,50,249.82,12491.00,12
1425,"PO001425",58,327,20230331,20230417,150,33.53,5029.50,17
1426,"PO001426",89,631,20250125,20250210,50,52.33,2616.50,16
1427,"PO001427",51,584,20230513,20230518,750,206.55,154912.50,5
1428,"PO001428",93,929,20250805,20250820,200,567.70,113540.00,15
1429,"PO001429",69,51,20240914,20240923,500,12.94,6470.00,9
1430,"PO001430",66,651,20240501,20240505,150,715.69,107353.50,4
1431,"PO001431",33,366,20240821,20240912,1000,426.57,426570.00,22
1432,"PO001432",17,413,20240421,20240505,300,83.73,25119.00,14
1433,"PO001433",103,507,20251219,20251222,50,334.19,16709.50,3
1434,"PO001434",103,640,20230919,20230930,150,51.09,7663.50,11
1435,"PO001435",32,783,20250716,20250724,100,30.64,3064.00,8
1436,"PO001436",112,522,20230407,20230428,500,41.88,20940.00,21
1437,"PO001437",26,980,20240407,20240426,750,97.87,73402.50,19
1438,"PO001438",93,966,20230711,20230726,200,234.88,46976.00,15
1439,"PO001439",61,267,20230120,20230214,300,23.92,7176.00,25
1440,"PO001440",8,323,20250625,20250628,300,41.65,12495.00,3
1441,"PO001441",87,731,20240518,20240604,500,74.64,37320.00,17
1442,"PO001442",76,454,20231126,20231212,1000,4.03,4030.00,16
1443,"PO001443",19,220,20230412,20230502,500,138.60,69300.00,20
1444,"PO001444",66,79,20250423,20250427,200,268.02,53604.00,4
1445,"PO001445",32,164,20241026,20241030,1000,496.31,496310.00,4
1446,"PO001446",30,351,20230627,20230711,750,25.64,19230.00,14
1447,"PO001447",44,683,20230723,20230818,1000,229.20,229200.00,26
1448,"PO001448",47,554,20231217,20240102,150,6.89,1033.50,16
1449,"PO001449",22,20,20250725,20250810,50,98.36,4918.00,16
1450,"PO001450",66,869,20241125,20241128,100,9.97,997.00,3
1451,"PO001451",25,879,20231102,20231123,200,8.77,1754.00,21
1452,"PO001452",108,949,20240405,20240416,500,28.88,14440.00,11
1453,"PO001453",23,798,20240630,20240704,500,30.70,15350.00,4
1454,"PO001454",83,774,20250301,20250322,300,605.01,181503.00,21
1455,"PO001455",67,603,20250524,20250601,100,8.81,881.00,8
1456,"PO001456",16,686,20250817,20250830,100,330.47,33047.00,13
1457,"PO001457",87,244,20240502,20240515,500,278.99,139495.00,13
1458,"PO001458",93,211,20241015,20241030,50,142.62,7131.00,15
1459,"PO001459",42,120,20250916,20251012,200,45.60,9120.00,26
1460,"PO001460",81,215,20230419,20230428,150,17.37,2605.50,9
1461,"PO001461",44,425,20240120,20240215,1000,91.06,91060.00,26
1462,"PO001462",28,873,20250111,20250205,100,33.93,3393.00,25
1463,"PO001463",95,557,20230510,20230520,500,5.52,2760.00,10
1464,"PO001464",50,361,20240712,20240727,100,5.10,510.00,15
1465,"PO001465",81,777,20250327,20250405,50,7.85,392.50,9
1466,"PO001466",58,327,20240501,20240518,300,31.32,9396.00,17
1467,"PO001467",50,847,20231020,20231107,750,38.11,28582.50,18
1468,"PO001468",86,115,20240711,20240719,1000,135.25,135250.00,8
1469,"PO001469",60,326,20240623,20240719,750,11.35,8512.50,26
1470,"PO001470",113,193,20230404,20230417,100,34.65,3465.00,13
1471,"PO001471",56,571,20230803,20230804,750,154.14,115605.00,1
1472,"PO001472",80,874,20240302,20240308,150,72.70,10905.00,6
1473,"PO001473",1,743,20240910,20241002,750,62.67,47002.50,22
1474,"PO001474",3,713,20240725,20240806,150,58.07,8710.50,12
1475,"PO001475",70,28,20250727,20250822,750,144.43,108322.50,26
1476,"PO001476",51,130,20230514,20230518,50,716.08,35804.00,4
1477,"PO001477",75,441,20230610,20230703,200,25.38,5076.00,23
1478,"PO001478",72,763,20230118,20230120,1000,641.70,641700.00,2
1479,"PO001479",57,160,20230429,20230509,300,8.04,2412.00,10
1480,"PO001480",1,809,20250419,20250509,750,87.24,65430.00,20
1481,"PO001481",13,823,20231118,20231201,1000,103.46,103460.00,13
1482,"PO001482",87,737,20250808,20250825,500,58.81,29405.00,17
1483,"PO001483",98,168,20240414,20240502,200,14.10,2820.00,18
1484,"PO001484",19,836,20240711,20240729,500,8.46,4230.00,18
1485,"PO001485",59,567,20240429,20240517,50,178.18,8909.00,18
1486,"PO001486",103,507,20231019,20231023,300,360.77,108231.00,4
1487,"PO001487",88,766,20240830,20240918,50,94.06,4703.00,19
1488,"PO001488",76,843,20250525,20250614,300,29.80,8940.00,20
1489,"PO001489",28,873,20250315,20250414,100,33.21,3321.00,30
1490,"PO001490",50,652,20231223,20240113,300,46.49,13947.00,21
1491,"PO001491",98,168,20230424,20230514,50,14.11,705.50,20
1492,"PO001492",68,467,20250430,20250510,750,92.83,69622.50,10
1493,"PO001493",112,846,20240430,20240528,50,33.08,1654.00,28
1494,"PO001494",21,68,20231007,20231106,300,197.22,59166.00,30
1495,"PO001495",22,605,20230802,20230816,150,41.06,6159.00,14
1496,"PO001496",113,537,20250216,20250301,1000,149.69,149690.00,13
1497,"PO001497",3,713,20241108,20241118,50,61.05,3052.50,10
1498,"PO001498",114,909,20250515,20250603,300,77.68,23304.00,19
1499,"PO001499",1,899,20250514,20250603,200,35.89,7178.00,20
1500,"PO001500",31,650,20230527,20230605,500,24.95,12475.00,9
1501,"PO001501",46,372,20250326,20250415,50,147.98,7399.00,20
1502,"PO001502",12,148,20231031,20231119,200,54.76,10952.00,19
1503,"PO001503",39,249,20250921,20251006,1000,773.05,773050.00,15
1504,"PO001504",1,97,20251021,20251112,300,50.84,15252.00,22
1505,"PO001505",66,342,20240204,20240211,300,237.56,71268.00,7
1506,"PO001506",44,142,20230602,20230628,750,25.26,18945.00,26
1507,"PO001507",8,270,20250925,20250929,500,63.94,31970.00,4
1508,"PO001508",77,530,20250605,20250616,1000,161.48,161480.00,11
1509,"PO001509",26,988,20230802,20230817,300,43.96,13188.00,15
1510,"PO001510",70,664,20230703,20230722,300,51.19,15357.00,19
1511,"PO001511",11,830,20241101,20241204,1000,308.19,308190.00,33
1512,"PO001512",82,719,20240228,20240328,100,6.13,613.00,29
1513,"PO001513",108,234,20230525,20230607,300,219.24,65772.00,13
1514,"PO001514",76,642,20230718,20230807,1000,60.19,60190.00,20
1515,"PO001515",32,437,20230712,20230723,150,26.90,4035.00,11
1516,"PO001516",59,50,20250116,20250202,1000,142.14,142140.00,17
1517,"PO001517",101,684,20250902,20250922,750,13.88,10410.00,20
1518,"PO001518",105,954,20250801,20250824,150,103.58,15537.00,23
1519,"PO001519",79,54,20241023,20241129,300,267.98,80394.00,37
1520,"PO001520",44,946,20230419,20230518,1000,143.81,143810.00,29
1521,"PO001521",77,165,20240316,20240331,750,33.90,25425.00,15
1522,"PO001522",23,982,20230513,20230514,300,124.75,37425.00,1
1523,"PO001523",54,95,20240323,20240427,750,875.44,656580.00,35
1524,"PO001524",14,599,20240516,20240523,50,71.85,3592.50,7
1525,"PO001525",36,75,20230624,20230715,1000,13.26,13260.00,21
1526,"PO001526",28,692,20251222,20260115,50,328.71,16435.50,24
1527,"PO001527",87,619,20250522,20250606,200,732.01,146402.00,15
1528,"PO001528",11,689,20240613,20240714,200,775.12,155024.00,31
1529,"PO001529",87,395,20230107,20230127,200,67.32,13464.00,20
1530,"PO001530",78,391,20230308,20230328,200,90.25,18050.00,20
1531,"PO001531",5,216,20240719,20240805,750,18.26,13695.00,17
1532,"PO001532",30,790,20240721,20240809,150,223.77,33565.50,19
1533,"PO001533",99,782,20231215,20231226,500,423.38,211690.00,11
1534,"PO001534",45,300,20251126,20251207,50,72.90,3645.00,11
1535,"PO001535",2,195,20230911,20231005,150,71.81,10771.50,24
1536,"PO001536",86,394,20230502,20230511,300,9.85,2955.00,9
1537,"PO001537",78,391,20231201,20231221,150,90.31,13546.50,20
1538,"PO001538",13,685,20240227,20240311,500,7.65,3825.00,13
1539,"PO001539",101,993,20230804,20230825,500,4.80,2400.00,21
1540,"PO001540",15,56,20240611,20240624,500,607.63,303815.00,13
1541,"PO001541",35,573,20231026,20231113,150,5.96,894.00,18
1542,"PO001542",101,725,20230523,20230615,1000,5.04,5040.00,23
1543,"PO001543",59,491,20250216,20250311,150,319.29,47893.50,23
1544,"PO001544",57,917,20240211,20240301,1000,599.42,599420.00,19
1545,"PO001545",95,998,20250418,20250424,200,82.37,16474.00,6
1546,"PO001546",4,590,20241126,20241227,750,15.86,11895.00,31
1547,"PO001547",48,556,20250513,20250524,100,99.20,9920.00,11
1548,"PO001548",56,571,20240912,20240913,150,150.92,22638.00,1
1549,"PO001549",109,135,20240418,20240423,150,155.60,23340.00,5
1550,"PO001550",101,614,20230518,20230611,50,84.19,4209.50,24
1551,"PO001551",11,830,20250411,20250510,1000,328.29,328290.00,29
1552,"PO001552",54,543,20230621,20230723,300,14.37,4311.00,32
1553,"PO001553",44,425,20240219,20240319,300,87.22,26166.00,29
1554,"PO001554",83,325,20251012,20251109,200,150.69,30138.00,28
1555,"PO001555",24,592,20241015,20241028,50,29.22,1461.00,13
1556,"PO001556",116,272,20250315,20250326,1000,96.06,96060.00,11
1557,"PO001557",61,267,20241008,20241102,150,23.56,3534.00,25
1558,"PO001558",105,931,20241215,20250104,200,99.63,19926.00,20
1559,"PO001559",116,406,20251218,20251227,1000,35.18,35180.00,9
1560,"PO001560",99,19,20231010,20231022,50,253.77,12688.50,12
1561,"PO001561",71,964,20240129,20240218,100,82.36,8236.00,20
1562,"PO001562",66,651,20240228,20240305,750,704.25,528187.50,6
1563,"PO001563",8,323,20251221,20251225,500,43.34,21670.00,4
1564,"PO001564",118,803,20231022,20231124,500,351.44,175720.00,33
1565,"PO001565",60,439,20250329,20250423,200,628.55,125710.00,25
1566,"PO001566",29,871,20250121,20250128,200,46.92,9384.00,7
1567,"PO001567",16,304,20240710,20240719,100,279.69,27969.00,9
1568,"PO001568",52,74,20251010,20251024,1000,6.86,6860.00,14
1569,"PO001569",78,817,20251120,20251212,300,228.96,68688.00,22
1570,"PO001570",77,16,20250322,20250329,100,58.17,5817.00,7
1571,"PO001571",46,924,20241016,20241106,500,148.96,74480.00,21
1572,"PO001572",7,546,20230403,20230425,750,153.35,115012.50,22
1573,"PO001573",72,306,20250517,20250518,150,107.81,16171.50,1
1574,"PO001574",96,992,20240507,20240518,200,178.03,35606.00,11
1575,"PO001575",71,199,20230618,20230707,150,13.34,2001.00,19
